modelpath,Category,Feature_1,Feature_2
/Abstract/qp63.obj,Abstract,0.003053277488277569,0.015063140178954115
/Abstract/Abstractshape17.obj,Abstract,0.0024458671270948563,0.025225866656541557
/Abstract/qp111.obj,Abstract,0.002822071945000322,0.015499477712997619
/Abstract/Abstractshape13.obj,Abstract,0.015008532817305154,0.019121163957927755
/Abstract/Y1578_URN.obj,Abstract,0.005272698368082191,0.014029966201644931
/Abstract/tutu_35.obj,Abstract,0.015627577829981188,0.011837499818129503
/Abstract/tutu_13.obj,Abstract,0.02306887700284258,0.014996779890779988
/Abstract/Abstractshape3.obj,Abstract,0.015901109953453858,0.01626966274747345
/Abstract/Abstractshape40.obj,Abstract,0.015900726469490117,0.016506556469618704
/Abstract/tutu_15.obj,Abstract,0.01002845560737119,0.011295942848546155
/Abstract/qp52.obj,Abstract,0.003656156615433123,0.015883675285138277
/Abstract/qp48.obj,Abstract,0.0039053217279565867,0.011686399220611435
/Abstract/tutu_24.obj,Abstract,0.026400124986302644,0.011533634631210977
/Abstract/Abstractshape30.obj,Abstract,0.01486663434790012,0.022931446771680547
/Abstract/tutu_34.obj,Abstract,0.02702317896797109,0.016096733618350727
/Abstract/qp84.obj,Abstract,0.003210359956075342,0.011150918985592796
/Abstract/qpvase2.obj,Abstract,0.002926066511292324,0.012188216729933931
/Abstract/Abstractshape6.obj,Abstract,0.015030995450666995,0.019150869379818476
/Abstract/qp29.obj,Abstract,0.00428321919090394,0.012501899219668365
/Abstract/tutu_44.obj,Abstract,0.0402650924964158,0.014513894818384155
/Abstract/Abstractshape1.obj,Abstract,0.015670006562455565,0.022157306541898993
/Abstract/tutu_17.obj,Abstract,0.0402650924964158,0.014513894818384155
/Abstract/Abstractshape34.obj,Abstract,0.01640903065406385,0.01657402475897742
/Abstract/BATUR V 120.obj,Abstract,0.007416276215633505,0.014784725425934096
/Abstract/tutu_28.obj,Abstract,0.031331032736284355,0.016478713676896004
/Abstract/Abstractshape9.obj,Abstract,0.01499785478321156,0.01902914382183424
/Abstract/Y7073_jar-6.obj,Abstract,0.004619485163167651,0.014282004796607926
/Abstract/tutu_10.obj,Abstract,0.04191811307039499,0.02137957594504142
/Abstract/Abstractshape28.obj,Abstract,0.01553364348896607,0.016935674472570605
/Abstract/qp66.obj,Abstract,0.0024013363779176646,0.014007230917377423
/Abstract/qp26.obj,Abstract,0.002906231526266021,0.012697931792314352
/Abstract/qp90.obj,Abstract,0.0029320855095015617,0.012106488946600824
/Abstract/Archive3D_Vaza N100608.obj,Abstract,0.004785442048915362,0.014072074646463687
/Abstract/qp39.obj,Abstract,0.0035983338367835188,0.012028777753626074
/Abstract/qp88.obj,Abstract,0.0037187463528393907,0.011015352990103415
/Abstract/qp46.obj,Abstract,0.003454486034766207,0.012387213749472515
/Abstract/qp62.obj,Abstract,0.003396820749805934,0.014667618818519875
/Abstract/Abstractshape43.obj,Abstract,0.016526119010468538,0.015314958751133496
/Abstract/qp28.obj,Abstract,0.0036459964278668243,0.012918547041710558
/Abstract/Y2535_POTTERY8.obj,Abstract,0.00636284395730629,0.017993058955580805
/Abstract/Abstractshape41.obj,Abstract,0.014777904211993747,0.02015747086758949
/Abstract/qp115.obj,Abstract,0.0018684397341248381,0.012982194814381069
/Abstract/Abstractshape27.obj,Abstract,0.014821914712346278,0.01898649473428992
/Abstract/qp124.obj,Abstract,0.0024758624784127787,0.014123584900860325
/Abstract/qp80.obj,Abstract,0.0024132857887900986,0.01444544506675099
/Abstract/qp118.obj,Abstract,0.0022859581577500555,0.015332993188431806
/Abstract/qp59.obj,Abstract,0.0029711970217893183,0.014368560062854006
/Abstract/qp37.obj,Abstract,0.003447283716557082,0.012543349862798474
/Abstract/Abstractshape29.obj,Abstract,0.01464626134652666,0.019949420855615126
/Abstract/qp23.obj,Abstract,0.004432420847916395,0.013439588505654763
/Abstract/qp53.obj,Abstract,0.0035471585123277383,0.01639682648255975
/Abstract/qp22.obj,Abstract,0.004464304539076547,0.012687372284896815
/Abstract/Abstractshape24.obj,Abstract,0.01539734791010097,0.017105357681904024
/Abstract/qp40.obj,Abstract,0.003722495375048149,0.012827721046707815
/Abstract/Abstractshape7.obj,Abstract,0.014858940177565434,0.01875851830131172
/Abstract/Abstractshape39.obj,Abstract,0.014850614448892293,0.01680010257227642
/Abstract/tutu_30.obj,Abstract,0.029494345349501645,0.016357089982808888
/Abstract/qp135.obj,Abstract,0.001996882547085472,0.013718742515899959
/Abstract/qp137.obj,Abstract,0.0016622151633395818,0.013509742520081823
/Abstract/qp56.obj,Abstract,0.00303924223854342,0.014224761800659274
/Abstract/tutu_22.obj,Abstract,0.015627577829981188,0.011837499818129503
/Abstract/Untitled(3).obj,Abstract,0.02403140730936809,0.013982870152680302
/Abstract/Abstractshape8.obj,Abstract,0.015387991854864518,0.017732297869080784
/Abstract/qp32.obj,Abstract,0.003936293392556726,0.012675960582927028
/Abstract/Abstractshape37.obj,Abstract,0.01557173629090074,0.01732754786924259
/Abstract/Abstractshape36.obj,Abstract,0.016137680686378927,0.015370957589609383
/Abstract/qp72.obj,Abstract,0.002795221488011672,0.013187692879232167
/Abstract/qp68.obj,Abstract,0.0036424699352868533,0.014297295689602927
/Abstract/qp134.obj,Abstract,0.0025168796572488574,0.013954418116919368
/Abstract/Archive3D_vaso.obj,Abstract,0.010235859315858927,0.018434907015511648
/Abstract/tutu_21.obj,Abstract,0.030971404703869942,0.016301717083310775
/Abstract/qp55.obj,Abstract,0.0027281287026222605,0.015327887569990822
/Abstract/qp47.obj,Abstract,0.003302531329789106,0.01312576081801123
/Abstract/Abstractshape44.obj,Abstract,0.015681714450662177,0.017111006911291488
/Abstract/qp33.obj,Abstract,0.00382218113339938,0.013283882386168447
/Abstract/Abstractshape14.obj,Abstract,0.016528115626266507,0.015741830330654984
/Abstract/Abstractshape46.obj,Abstract,0.015576244307136961,0.01690028971753915
/Abstract/tutu_49.obj,Abstract,0.04191811307039499,0.02137957594504142
/Abstract/tutu_11.obj,Abstract,0.01317308902047127,0.011079999630758317
/Abstract/qp75.obj,Abstract,0.0021362405396898074,0.013602861892015376
/Abstract/tutu_18.obj,Abstract,0.033425021552606626,0.016384866341776005
/Abstract/Cauldron Silver - SLF.obj,Abstract,0.00879318480421769,0.015211999130438431
/Abstract/qp126.obj,Abstract,0.0018467179594878348,0.014160967300535213
/Abstract/qp65.obj,Abstract,0.0031660056521273265,0.014179450916735793
/Abstract/qp34.obj,Abstract,0.003672630058600006,0.013082099059545417
/Abstract/qp27.obj,Abstract,0.004003022512831189,0.012435938876521993
/Abstract/Abstractshape15.obj,Abstract,0.015656475362477263,0.016085476070584193
/Abstract/qp114.obj,Abstract,0.0018465582029447245,0.01367851165427935
/Abstract/London E 440.obj,Abstract,0.004004732923392157,0.036537619204688974
/Abstract/tutu_46.obj,Abstract,0.01002845560737119,0.011295942848546155
/Abstract/qp117.obj,Abstract,0.001779833942048163,0.01361315845510814
/Abstract/Abstractshape38.obj,Abstract,0.016069621067876714,0.015358292634706385
/Abstract/qp82.obj,Abstract,0.002832802073790746,0.012048453626356948
/Abstract/qp140.obj,Abstract,0.002402400293731905,0.0153059625528528
/Abstract/qp76.obj,Abstract,0.0016322483323823608,0.013044946669233722
/Abstract/qp58.obj,Abstract,0.0030840436968135026,0.01496921626032683
/Abstract/qp71.obj,Abstract,0.002105961431032628,0.012322693422186724
/Abstract/Abstractshape12.obj,Abstract,0.016203336628238498,0.022565269280652427
/Abstract/qp25.obj,Abstract,0.00388393508311229,0.012681566070041818
/Abstract/vase11.obj,Abstract,0.01228108364720995,0.015116934332179529
/Abstract/qp121.obj,Abstract,0.0020538903189617048,0.014645718796697214
/Native American - Bottle/Ark_HM_309_HI.obj,Native American - Bottle,0.010969927645481874,0.02649348150463257
/Native American - Bottle/Ark_HM_226_HI.obj,Native American - Bottle,0.008981256550379683,0.02763691883098265
/Native American - Bottle/Ark_HM_432_HI.obj,Native American - Bottle,0.013602974365490805,0.02367103116627586
/Native American - Bottle/Ark_HM_396_HI.obj,Native American - Bottle,0.010794675633352359,0.027074779562976964
/Native American - Bottle/Ark_HM_107_HI.obj,Native American - Bottle,0.010304756164129033,0.026729571246440067
/Native American - Bottle/Ark_HM_686_HI.obj,Native American - Bottle,0.010980032858887922,0.023632780648274034
/Native American - Bottle/Ark_HM_591_HI.obj,Native American - Bottle,0.01122925750731338,0.026598037204257154
/Native American - Bottle/Ark_HM_495_HI.obj,Native American - Bottle,0.011495865161478817,0.0276426546301304
/Native American - Bottle/Ark_HM_733_HI.obj,Native American - Bottle,0.01075613834143414,0.02741928802839367
/Native American - Bottle/Ark_HM_1281_HI.obj,Native American - Bottle,0.009893706060829394,0.027366623335176317
/Native American - Bottle/Ark_HM_130_HI.obj,Native American - Bottle,0.00896893759206364,0.02714104436518562
/Native American - Bottle/Ark_HM_614_HI.obj,Native American - Bottle,0.010683979562608964,0.0281528474927645
/Native American - Bottle/Ark_HM_722_HI.obj,Native American - Bottle,0.01104765036176601,0.02705923468819864
/Native American - Bottle/Ark_HM_745_HI.obj,Native American - Bottle,0.010912751603053404,0.026780192391817954
/Native American - Bottle/Ark_HM_474_HI.obj,Native American - Bottle,0.01373665950559053,0.02245942380760366
/Native American - Bottle/Ark_HM_1293_Hi.obj,Native American - Bottle,0.010803361226456898,0.03153466983512674
/Native American - Bottle/Ark_HM_730_Hi.obj,Native American - Bottle,0.010290731236651094,0.028678545240480295
/Native American - Bottle/Ark_HM_599_HI.obj,Native American - Bottle,0.011050453426049676,0.028917913176671636
/Native American - Bottle/Ark_HM_182_HI.obj,Native American - Bottle,0.010300990206811475,0.02846186192586513
/Native American - Bottle/Ark_HM_576_HI.obj,Native American - Bottle,0.010482400005656301,0.0260996861022101
/Native American - Bottle/Ark_HM_478_HI.obj,Native American - Bottle,0.011268518064578001,0.027935927704886118
/Native American - Bottle/Ark_HM_402_HI.obj,Native American - Bottle,0.011061390305089817,0.028172756022960186
/Native American - Bottle/Ark_HM_793_HI.obj,Native American - Bottle,0.011011731550831736,0.024220730910955553
/Native American - Bottle/Ark_HM_781_HI.obj,Native American - Bottle,0.01126100462893661,0.02613915895095437
/Native American - Bottle/Ark_HM_1265_HI.obj,Native American - Bottle,0.010901038294766801,0.027724134164340702
/Native American - Bottle/Ark_HM_727_Hi.obj,Native American - Bottle,0.010973795306895273,0.023900045479041995
/Native American - Bottle/Ark_HM_692_HI.obj,Native American - Bottle,0.01064489465109538,0.03138708731136191
/Native American - Bottle/Ark_HM_453_HI.obj,Native American - Bottle,0.012829013052853597,0.02628489030769635
/Native American - Bottle/Ark_HM_401_hi.obj,Native American - Bottle,0.010865563357121414,0.026504364649100363
/Native American - Bottle/LR_41638k_HI.obj,Native American - Bottle,0.0003479241180683257,0.026463945929232225
/Native American - Bottle/Ark_HM_799_HI.obj,Native American - Bottle,0.01081438562589458,0.028819377703580652
/Native American - Bottle/Ark_HM_581_HI.obj,Native American - Bottle,0.011094991432496195,0.030930111990654055
/Native American - Bottle/Ark_HM_442_HI.obj,Native American - Bottle,0.012831329285517988,0.029990317417513776
/Native American - Bottle/Ark_HM_360_HI.obj,Native American - Bottle,0.010570218884061948,0.025913732136542352
/Native American - Bottle/Ark_HM_1264_HI.obj,Native American - Bottle,0.00972978222109455,0.03148095096503613
/Native American - Bottle/Ark_HM_632_HI.obj,Native American - Bottle,0.01099092533001558,0.030613082750036127
/Oinochoe/ch653bms.obj,Oinochoe,0.006853826098610163,0.02836224433129263
/Oinochoe/Pot_de_terre.obj,Oinochoe,0.0016159147770798265,0.02562734816036396
/Oinochoe/London 1912-5-22-1.obj,Oinochoe,0.005534429663312042,0.026376461940624464
/Oinochoe/Oinoxoh.obj,Oinochoe,0.0012702474565313875,0.028943220975039687
/Oinochoe/London B 52.obj,Oinochoe,0.004882403501965393,0.025144711354284054
/Oinochoe/London B 471.obj,Oinochoe,0.005443355716065064,0.01344106782150391
/Oinochoe/TSI_ENST_FR_Cp_vase_1301_lr.obj,Oinochoe,0.010338217762581283,0.029031834190911845
/Oinochoe/Remade_Vessel_2.obj,Oinochoe,0.004902844076930956,0.023982285612920956
/Oinochoe/London B 39.obj,Oinochoe,0.0052040708189759685,0.022503938153612343
/Oinochoe/London B 502.obj,Oinochoe,0.004438152575651241,0.013906123641669479
/Oinochoe/London B 492.obj,Oinochoe,0.00596654585285136,0.012752913884646923
/Oinochoe/London B 475.obj,Oinochoe,0.006322836174327223,0.027590672475618565
/Oinochoe/5DSOM_fakej.obj,Oinochoe,0.004258426208975881,0.026125911530267856
/Oinochoe/London E 228.obj,Oinochoe,0.003931670188072991,0.024337903118303167
/Oinochoe/amphora501Ncon.obj,Oinochoe,0.0034034363798653533,0.023571484062523008
/Oinochoe/Y9099_Vase.obj,Oinochoe,0.00440583997682255,0.028269947403840236
/Oinochoe/London E 227.obj,Oinochoe,0.004001479726321035,0.02430605307884441
/Oinochoe/TSI_ENST_FR_Cp_vase_1288_lr.obj,Oinochoe,0.010517858552482317,0.029270058286559382
/Oinochoe/Olpe_sphinx_Louvre_Cp10475.obj,Oinochoe,0.002568418147980182,0.022036707883314695
/Oinochoe/London B 507.obj,Oinochoe,0.015072348473292745,0.014405674009491677
/Oinochoe/Corinthian_jug_620_BC_Staatliche_Antikensammlungen.obj,Oinochoe,0.004004271128776946,0.014807238666893664
/Oinochoe/olpe.obj,Oinochoe,0.001875593853277686,0.024709807678299733
/Oinochoe/old_jar.obj,Oinochoe,0.01093350373779588,0.02598107809415273
/Oinochoe/London A 342.obj,Oinochoe,0.004591751707116537,0.028864989539897155
/Oinochoe/London D 13.obj,Oinochoe,0.005745786908693166,0.013870895263240065
/Bowl/London B 675.obj,Bowl,0.017732014709790057,0.0154848759612662
/Bowl/3DMillenium_bowl03.obj,Bowl,0.004351806017163022,0.01844326517142757
/Bowl/CeramicTechnologies_kwlweb.obj,Bowl,0.0016647028012686783,0.02610519045890657
/Bowl/Y2533_POTTERY6.obj,Bowl,0.01286695945856891,0.020675384729195386
/Bowl/Y2532_POTTERY5.obj,Bowl,0.010924631761089992,0.01788397536493449
/Bowl/London D 7.obj,Bowl,0.017002753383751366,0.014052803882984003
/Bowl/3DMillenium_bowl01.obj,Bowl,0.006159538385620133,0.013737123486069576
/Bowl/m545.obj,Bowl,0.010907638088669801,0.026539614211729533
/Lekythos/London D 20.obj,Lekythos,0.003544451048227239,0.01444539119682428
/Lekythos/London D 60.obj,Lekythos,0.004526753545934911,0.01378982629150294
/Lekythos/London B 658.obj,Lekythos,0.003276686523054601,0.02254820076809953
/Lekythos/TSI_ENST_FR_Cp_vase_1305_lr.obj,Lekythos,0.01071065378304184,0.028802671572016946
/Lekythos/likithos.obj,Lekythos,0.0012019187362450198,0.020837537901964444
/Lekythos/TSI_ENST_FR_Cp_vase_1205_lr.obj,Lekythos,0.010830352947784084,0.031440962958990716
/Lekythos/likithosqp.obj,Lekythos,0.0025124671525817224,0.01943094035969641
/Lekythos/London D 58.obj,Lekythos,0.0013309426699013136,0.01563430531163979
/Lekythos/Visiting_grave.obj,Lekythos,0.0039569563233351045,0.02570676514342137
/Lekythos/TSI_ENST_FR_Cp_vase_1305b_mr.obj,Lekythos,0.010557968951131898,0.028836098115786014
/Lekythos/TSI_ENST_FR_Cp_vase_1302b_lr.obj,Lekythos,0.01133747126621166,0.030677272513610646
/Lekythos/London D 48.obj,Lekythos,0.005451546181563655,0.022024323315441213
/Lekythos/London D 51.obj,Lekythos,0.006468715734155927,0.014000121628910072
/Lekythos/London D 71.obj,Lekythos,0.0010460836485280116,0.022021475577409407
/Lekythos/London D 61.obj,Lekythos,0.0035346386142584255,0.022582170024865733
/Lekythos/London 1928-2-13-1.obj,Lekythos,0.0021711810652682195,0.0224884407674859
/Native American - Bowl/Ark_HM_1300_HI.obj,Native American - Bowl,0.010205436393823193,0.02703143383961524
/Native American - Bowl/Ark_HM_775_HI.obj,Native American - Bowl,0.01070469830698612,0.02521529022884114
/Modern-Glass/Y8079_Glass5.obj,Modern-Glass,0.009259125853972037,0.0150494803952345
/Modern-Glass/Glassn8.obj,Modern-Glass,0.002688284618536138,0.014078355639928876
/Modern-Glass/Y8071_Bowl.obj,Modern-Glass,0.005683779004245256,0.01344857834170512
/Modern-Glass/Y8980_glass2.obj,Modern-Glass,0.011620374019656177,0.014179106593129265
/Modern-Glass/Y9226_martini.obj,Modern-Glass,0.00842499426626154,0.023624003738290805
/Modern-Glass/m500.obj,Modern-Glass,0.0477892867750104,0.02214558483147185
/Modern-Glass/Y4051_winegobl.obj,Modern-Glass,0.008518651585506552,0.012980910074136941
/Modern-Glass/Y7976_glass3.obj,Modern-Glass,0.009533777884946658,0.01514528485645963
/Modern-Glass/Y7978_glass6.obj,Modern-Glass,0.009127422451449894,0.015085995783431082
/Modern-Glass/Archive3D_Vase N290508.obj,Modern-Glass,0.05604349406931961,0.022468551937056686
/Modern-Glass/Y7979_goblet.obj,Modern-Glass,0.008564966283998231,0.013295637613719352
/Modern-Glass/Y8968_champagne.obj,Modern-Glass,0.008614620720372166,0.01737379815347405
/Modern-Glass/Y6745_WINEGOBL.obj,Modern-Glass,0.008518651585506552,0.012980910074136941
/Modern-Glass/BlenderRepository_12-oz-glass.obj,Modern-Glass,0.02655372904977464,0.01871465866925994
/Modern-Glass/Y8979_glass1.obj,Modern-Glass,0.026696403122397523,0.01881347667167268
/Modern-Glass/Y8985_goblet_g.obj,Modern-Glass,0.011498464339258104,0.013732111529959788
/Modern-Glass/Glassn6.obj,Modern-Glass,0.00511937742748638,0.014073034842294054
/Modern-Glass/Y1621_WINEGOBL.obj,Modern-Glass,0.008518651585506552,0.012980910074136941
/Modern-Glass/Y8982_glass4.obj,Modern-Glass,0.0088692684791271,0.015988223864341337
/Modern-Glass/Y8089_Wineglas.obj,Modern-Glass,0.007848138103445135,0.014836825691288198
/Modern-Glass/Y8080_Goblet2.obj,Modern-Glass,0.01101184152559963,0.01701474550442768
/Modern-Glass/Y3549_chaglass.obj,Modern-Glass,0.006087741719607183,0.015569256944820439
/Modern-Glass/Y7974_glass1.obj,Modern-Glass,0.054753490913818106,0.01978988918391557
/Modern-Glass/Y7975_glass2.obj,Modern-Glass,0.012188694783022203,0.014217372688814227
